,0,0.1,0.13,0.15
30,99.93173565722586,63.539568345323744,80.83098591549296,79.64634146341464
40,94.4032634032634,65.9697322467986,82.86454849498327,80.54233536247924
50,101.46739926739926,75.36000000000001,88.08310700706139,82.28984716157206
60,101.36357091432686,78.13287514318444,91.05635359116022,85.16052183777651
70,108.27507163323781,83.34415584415584,94.82530120481928,86.96249310535026
80,107.44552238805971,69.21905868681,87.93326098752036,81.60702524698135
90,107.63689604685212,79.28772753963594,96.46408529741862,88.91382113821138
100,109.93745401030168,77.55069124423963,99.33774104683195,93.84132231404959
