,Unnamed: 0,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
492,6,784,573,70,48,0.1102,clIscA1/clCry4(LB +FAC),198,190.93269230769232,184.0,190.0,196.0
114,6,784,573,70,48,0.1102,clIscA1/clCry4(LB +FAC),126,192.6730888750777,186.0,192.0,198.0
702,6,784,573,70,48,0.1102,clIscA1/clCry4(LB +FAC),36,197.31289506953223,191.0,197.0,202.0
72,6,784,573,70,48,0.1102,clIscA1/clCry4(LB +FAC),117,192.8806818181818,186.0,193.0,198.0
828,6,784,573,70,48,0.1102,clIscA1/clCry4(LB +FAC),63,197.6580882352941,191.0,197.0,203.0
618,6,784,573,70,48,0.1102,clIscA1/clCry4(LB +FAC),225,187.3109954456734,181.0,187.0,194.0
660,6,784,573,70,48,0.1102,clIscA1/clCry4(LB +FAC),27,201.505076142132,194.0,201.0,206.0
408,6,784,573,69,48,0.1102,clIscA1/clCry4(LB +FAC),180,190.44895370957516,184.0,191.0,196.0
863,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),72,195.47765525246663,188.0,196.0,201.0
821,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),63,196.1227665706052,191.0,197.0,201.0
611,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),225,185.8619295205084,180.0,186.0,191.0
905,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),81,196.0245901639344,190.0,196.0,202.0
653,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),27,200.0393442622951,193.0,200.0,206.0
947,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),9,200.3173618940248,194.0,200.0,206.0
569,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),216,183.39619473978732,176.0,183.0,189.0
779,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),54,194.8969696969697,187.0,194.0,200.0
737,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),45,195.64873765093304,189.0,196.0,201.0
989,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),90,195.9447887323944,189.0,196.0,202.0
1031,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),99,191.1474036850921,184.0,191.0,197.0
695,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),36,195.717403469502,188.0,195.0,201.0
527,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),207,185.5303899082569,177.0,185.0,191.0
359,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),18,201.02434881087203,195.0,201.0,207.0
23,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),108,196.9664617104528,188.0,197.0,203.0
191,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),144,186.42108262108263,181.0,187.0,192.0
233,5,504,483,76,48,0.1201,clIscA1/clCry4(LB +FAC),153,188.185966913862,181.0,188.0,194.0
443,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),189,184.44980800877676,178.0,184.0,190.0
149,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),135,192.6693091732729,186.0,193.0,198.0
275,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),162,187.49942396313364,180.0,187.0,193.0
65,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),117,191.7320224719101,185.0,191.0,197.0
485,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),198,188.5016741071429,183.0,189.0,194.0
401,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),180,187.76042841037204,180.0,187.0,194.0
107,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),126,191.4913594470046,183.0,192.0,197.0
317,5,504,483,76,49,0.1201,clIscA1/clCry4(LB +FAC),171,189.24366359447004,183.0,189.0,195.0
1033,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),99,191.27742749054224,185.0,190.0,197.0
739,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),45,195.69767441860463,190.0,196.0,201.0
445,5,794,470,71,46,0.1202,clIscA1/clCry4(LB +FAC),189,184.0043997485858,177.0,184.0,189.0
361,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),18,201.274213836478,195.0,201.0,206.0
319,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),171,188.1469833119384,183.0,187.0,193.0
697,5,794,470,71,46,0.1202,clIscA1/clCry4(LB +FAC),36,195.44958782498412,190.0,195.0,201.0
67,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),117,191.0834938985228,186.0,191.0,196.0
403,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),180,187.27101631116687,182.0,186.0,192.0
823,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),63,196.22648514851485,191.0,196.0,201.0
991,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),90,195.5290363752393,190.0,196.0,200.0
613,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),225,185.0070063694268,180.0,185.0,190.0
781,5,793,470,72,47,0.1202,clIscA1/clCry4(LB +FAC),54,194.74382716049385,189.0,194.0,199.0
277,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),162,186.43237971391417,180.0,186.0,192.0
235,5,794,470,71,46,0.1202,clIscA1/clCry4(LB +FAC),153,187.7853598014888,181.0,187.0,193.0
655,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),27,199.96234843650288,194.0,199.0,206.0
25,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),108,195.69136597938143,189.0,195.0,202.0
949,5,793,470,72,47,0.1202,clIscA1/clCry4(LB +FAC),9,200.51000645577795,195.0,201.0,205.0
109,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),126,190.5206611570248,185.0,190.0,195.0
487,5,794,470,71,46,0.1202,clIscA1/clCry4(LB +FAC),198,187.8372093023256,182.0,188.0,192.0
907,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),81,196.9685185185185,190.0,197.0,202.0
865,5,794,470,71,46,0.1202,clIscA1/clCry4(LB +FAC),72,194.32795351839897,188.0,195.0,199.0
529,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),207,184.3181522446324,178.0,184.0,190.0
193,5,794,470,71,46,0.1202,clIscA1/clCry4(LB +FAC),144,185.6479949077021,181.0,186.0,190.0
571,5,794,470,71,46,0.1202,clIscA1/clCry4(LB +FAC),216,182.596547314578,176.0,183.0,188.0
151,5,794,470,71,47,0.1202,clIscA1/clCry4(LB +FAC),135,192.49148264984228,187.0,193.0,198.0
396,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),180,175.4192972007147,170.0,176.0,181.0
942,4,504,380,75,48,0.1301,clIscA1/clCry4(LB +FAC),9,203.23179965055328,196.0,203.0,209.0
102,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),126,184.17636786961583,177.0,184.0,189.0
144,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),135,183.36776859504133,177.0,183.0,189.0
1026,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),99,185.24583572659392,178.0,185.0,190.0
522,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),207,169.68114217727543,163.0,169.0,175.0
774,4,504,380,75,48,0.1301,clIscA1/clCry4(LB +FAC),54,193.48613569321532,187.0,193.0,199.0
60,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),117,183.85850746268656,177.0,183.0,188.0
564,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),216,168.60897435897436,162.0,168.0,174.0
270,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),162,176.56209150326796,170.0,176.0,182.0
438,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),189,171.28,163.0,171.0,177.0
858,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),72,192.3729792147806,185.0,192.0,198.0
816,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),63,193.14457831325305,186.0,193.0,198.0
648,4,504,380,75,48,0.1301,clIscA1/clCry4(LB +FAC),27,201.04176470588237,193.0,200.0,207.0
900,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),81,191.95443925233644,185.0,191.0,197.0
18,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),108,190.4899527186761,184.0,189.0,196.0
186,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),144,177.64991023339317,170.0,177.0,183.0
354,4,504,380,75,48,0.1301,clIscA1/clCry4(LB +FAC),18,202.9802210587551,196.0,203.0,209.0
606,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),225,169.41841955656622,163.0,168.0,175.0
732,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),45,194.48127128263337,187.0,194.0,200.0
228,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),153,177.83469150174622,172.0,178.0,183.0
984,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),90,191.44753261486105,184.0,191.0,197.0
480,4,505,380,73,48,0.1301,clIscA1/clCry4(LB +FAC),198,174.49155609167673,168.0,174.0,180.0
312,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),171,176.78919860627178,171.0,177.0,182.0
690,4,505,380,74,48,0.1301,clIscA1/clCry4(LB +FAC),36,196.1585295807008,189.0,196.0,201.0
734,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),45,197.6232258064516,191.0,197.0,204.0
356,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),18,201.3254324151185,194.0,201.0,208.0
146,4,788,375,71,46,0.1302,clIscA1/clCry4(LB +FAC),135,196.97869593285992,189.0,197.0,204.0
776,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),54,196.85647530040052,190.0,197.0,203.0
62,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),117,196.14276768941767,187.0,196.0,202.0
272,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),162,193.03305249513932,186.0,193.0,199.0
902,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),81,199.832131147541,192.0,200.0,207.0
818,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),63,198.39177215189872,191.0,198.0,204.0
188,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),144,191.2315369261477,184.0,191.0,198.0
860,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),72,197.7220812182741,190.0,197.0,203.0
230,4,788,375,71,46,0.1302,clIscA1/clCry4(LB +FAC),153,193.4852752880922,185.0,194.0,199.0
986,4,788,375,71,46,0.1302,clIscA1/clCry4(LB +FAC),90,198.74291115311908,191.0,199.0,205.0
944,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),9,200.88126984126984,193.0,201.0,206.0
314,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),171,194.83476536682087,188.0,195.0,201.0
104,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),126,195.87412587412587,188.0,196.0,202.0
566,4,788,375,71,46,0.1302,clIscA1/clCry4(LB +FAC),216,191.21597444089457,183.0,191.0,197.0
482,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),198,195.6801261829653,188.0,196.0,202.0
1028,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),99,195.01466836734693,187.0,195.0,201.0
608,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),225,193.54699738903395,186.0,194.0,200.0
524,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),207,192.39167208848409,185.0,192.0,199.0
20,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),108,200.91969407265773,193.0,201.0,207.0
692,4,788,375,71,46,0.1302,clIscA1/clCry4(LB +FAC),36,196.2775590551181,189.0,196.0,203.0
398,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),180,194.3318556048132,186.0,194.0,200.0
650,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),27,201.119623655914,193.0,201.0,208.0
440,4,788,375,71,47,0.1302,clIscA1/clCry4(LB +FAC),189,191.1952776005105,184.0,191.0,197.0
307,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),171,197.0868014268728,189.0,197.0,203.0
937,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),9,201.5913660555884,194.0,201.0,207.0
1021,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),99,197.0041346721796,189.0,197.0,202.0
433,3,503,286,75,48,0.1401,clIscA1/clCry4(LB +FAC),189,193.6545346062053,186.0,194.0,200.0
811,3,503,286,75,48,0.1401,clIscA1/clCry4(LB +FAC),63,199.50145264381172,192.0,199.0,205.0
979,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),90,201.4122965641953,192.0,202.0,208.0
181,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),144,194.38120567375887,186.0,195.0,201.0
265,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),162,195.6432368576492,188.0,196.0,202.0
97,3,503,286,75,48,0.1401,clIscA1/clCry4(LB +FAC),126,198.28605769230768,189.0,198.0,206.0
643,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),27,202.6514352665495,194.0,203.0,209.0
139,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),135,199.47027027027028,192.0,199.0,205.0
223,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),153,195.9354265402844,188.0,196.0,202.0
475,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),198,198.67476303317537,190.0,199.0,205.0
601,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),225,197.2034782608696,188.0,197.0,203.0
517,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),207,195.56441363373773,187.0,195.0,203.0
853,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),72,200.10464432686652,192.0,200.0,206.0
769,3,503,286,75,48,0.1401,clIscA1/clCry4(LB +FAC),54,198.93348891481912,191.0,199.0,206.0
391,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),180,197.4568709101725,190.0,198.0,204.0
55,3,504,286,74,49,0.1401,clIscA1/clCry4(LB +FAC),117,197.8158051099228,189.0,198.0,204.0
895,3,504,286,74,49,0.1401,clIscA1/clCry4(LB +FAC),81,200.63608748481167,193.0,201.0,207.0
727,3,504,286,74,49,0.1401,clIscA1/clCry4(LB +FAC),45,198.5043630017452,192.0,198.0,205.0
559,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),216,194.83206553540083,186.0,194.0,202.0
349,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),18,203.96596244131456,195.0,204.0,210.0
685,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),36,198.618023255814,190.0,199.0,204.0
13,3,503,286,75,49,0.1401,clIscA1/clCry4(LB +FAC),108,203.3131373725255,194.0,203.0,210.0
15,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),108,201.1641397495056,193.0,201.0,208.0
645,3,785,279,69,46,0.1402,clIscA1/clCry4(LB +FAC),27,202.47330729166663,194.0,202.0,209.0
897,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),81,201.1984684109764,193.0,201.0,208.0
603,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),225,194.75440888308296,187.0,195.0,201.0
561,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),216,192.37308673469389,184.0,192.0,199.0
477,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),198,197.3167539267016,190.0,196.0,204.0
351,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),18,201.78341013824885,194.0,202.0,208.0
855,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),72,198.16981132075472,191.0,198.0,204.0
225,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),153,194.77998717126363,187.0,194.0,200.0
729,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),45,199.003300330033,191.0,199.0,205.0
813,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),63,199.649384316267,192.0,199.0,206.0
981,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),90,199.47619047619048,191.0,199.0,206.0
309,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),171,195.97093023255812,188.0,195.0,203.0
939,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),9,201.73012692050767,195.0,201.0,208.0
141,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),135,198.14142091152812,190.0,198.0,205.0
57,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),117,196.71007853403145,188.0,196.0,203.0
1023,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),99,195.92131147540985,188.0,196.0,202.0
771,3,785,279,69,46,0.1402,clIscA1/clCry4(LB +FAC),54,197.95868302130407,190.0,198.0,204.0
687,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),36,197.40738341968915,190.0,197.0,203.0
435,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),189,192.1012574454004,184.0,192.0,198.0
267,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),162,193.77331606217615,186.0,194.0,200.0
519,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),207,193.6673126614987,186.0,194.0,200.0
99,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),126,196.9074686054197,188.0,197.0,204.0
393,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),180,195.01418439716312,187.0,194.0,201.0
183,3,785,278,69,47,0.1402,clIscA1/clCry4(LB +FAC),144,192.20559531554977,184.0,191.0,199.0
595,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),225,193.7921146953405,185.0,195.0,201.0
217,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),153,191.89699823425545,184.0,193.0,197.0
889,2,509,188,73,48,0.1501,clIscA1/clCry4(LB +FAC),81,198.90988372093025,191.0,199.0,205.0
91,2,509,187,72,49,0.1501,clIscA1/clCry4(LB +FAC),126,194.88869047619048,187.0,195.0,202.0
973,2,509,187,72,49,0.1501,clIscA1/clCry4(LB +FAC),90,197.68270944741533,190.0,198.0,203.0
469,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),198,195.13473053892216,187.0,195.0,202.0
301,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),171,193.36524822695037,186.0,192.0,199.0
49,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),117,195.1796966161027,187.0,195.0,202.0
721,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),45,196.3046080191502,189.0,197.0,202.0
1015,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),99,194.07641395908544,187.0,194.0,199.0
385,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),180,194.10404280618312,186.0,194.0,200.0
343,2,509,188,73,48,0.1501,clIscA1/clCry4(LB +FAC),18,200.514219384794,193.0,201.0,207.0
763,2,509,188,73,48,0.1501,clIscA1/clCry4(LB +FAC),54,195.5783625730994,188.0,195.0,201.0
7,2,509,187,72,49,0.1501,clIscA1/clCry4(LB +FAC),108,198.0865272938444,190.0,197.0,204.0
679,2,509,188,72,48,0.1501,clIscA1/clCry4(LB +FAC),36,196.6779560308972,189.0,196.0,202.0
847,2,509,187,72,49,0.1501,clIscA1/clCry4(LB +FAC),72,196.0617433414044,189.0,197.0,202.0
511,2,509,187,72,49,0.1501,clIscA1/clCry4(LB +FAC),207,191.7725631768953,184.0,191.0,198.0
553,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),216,190.49057714958772,183.0,190.0,196.0
805,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),63,197.61614979520184,190.0,198.0,203.0
931,2,509,188,72,48,0.1501,clIscA1/clCry4(LB +FAC),9,199.897586815774,192.0,200.0,205.0
175,2,509,187,72,49,0.1501,clIscA1/clCry4(LB +FAC),144,190.42222222222225,183.0,190.0,196.0
259,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),162,192.873063170441,185.0,193.0,199.0
133,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),135,196.89316987740807,190.0,196.0,202.0
637,2,509,188,72,48,0.1501,clIscA1/clCry4(LB +FAC),27,199.22429906542052,192.0,199.0,206.0
427,2,509,187,73,49,0.1501,clIscA1/clCry4(LB +FAC),189,189.16371158392437,181.0,190.0,195.0
933,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),9,196.93013698630136,192.0,197.0,201.0
9,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),108,196.7886634009797,189.0,197.0,202.0
513,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),207,188.7744708994709,183.0,189.0,192.0
93,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),126,193.18596955658504,187.0,194.0,198.0
135,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),135,193.52547981469223,188.0,194.0,197.0
555,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),216,188.1238095238095,183.0,189.0,192.0
891,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),81,196.6481975967957,191.0,197.0,200.0
723,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),45,193.94429530201344,189.0,193.0,198.0
387,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),180,191.67043048694424,186.0,192.0,196.0
345,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),18,198.59959893048128,194.0,198.0,203.0
51,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),117,192.33713901947613,188.0,192.0,197.0
765,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),54,193.27917282127032,188.0,193.0,198.0
681,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),36,193.44467073998644,188.0,194.0,197.0
1017,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),99,191.0320819112628,186.0,190.0,195.0
303,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),171,190.91353887399464,186.0,191.0,195.0
429,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),189,186.3834698436337,183.0,186.0,191.0
807,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),63,194.8612217795485,191.0,194.0,199.0
639,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),27,197.5143047238856,193.0,197.0,201.0
471,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),198,193.00945945945944,188.0,192.0,197.0
849,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),72,193.87465940054497,189.0,193.0,198.0
219,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),153,189.71524966261808,186.0,189.0,194.0
597,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),225,190.4811320754717,186.0,189.0,195.0
177,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),144,188.5321167883212,183.0,188.0,194.0
975,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),90,195.5546218487395,190.0,197.0,200.0
261,2,787,180,67,46,0.1502,clIscA1/clCry4(LB +FAC),162,190.7676203768318,185.0,191.0,195.0
967,1,506,89,68,48,0.1701,clIscA1/clCry4(LB +FAC),90,183.9651387992253,178.0,184.0,188.0
85,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),126,181.1839592616168,176.0,182.0,184.0
1009,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),99,180.3304862023653,176.0,180.0,183.0
43,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),117,180.83873190902827,176.0,182.0,185.0
1,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),108,183.86459709379128,180.0,183.0,187.0
253,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),162,178.51881188118813,174.0,179.0,182.0
379,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),180,180.04737183646984,176.0,180.0,184.0
715,1,506,89,68,48,0.1701,clIscA1/clCry4(LB +FAC),45,182.01967005076145,177.0,182.0,185.0
127,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),135,182.10495436766624,178.0,181.0,187.0
337,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),18,186.61410256410252,182.0,187.0,189.0
757,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),54,181.90949935815144,178.0,181.0,185.0
631,1,506,89,68,48,0.1701,clIscA1/clCry4(LB +FAC),27,184.86823222439665,180.0,185.0,188.0
463,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),198,181.4512987012987,176.0,183.0,184.0
295,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),171,179.7513774104683,176.0,179.0,184.0
799,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),63,182.0246753246753,178.0,182.0,185.0
421,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),189,176.57362355953904,171.0,176.0,181.0
841,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),72,182.2695984703633,178.0,182.0,185.0
673,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),36,181.7583278902678,177.0,182.0,186.0
589,1,506,89,68,48,0.1701,clIscA1/clCry4(LB +FAC),225,180.10431893687706,175.0,181.0,184.0
211,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),153,178.78037974683545,174.0,179.0,182.0
883,1,506,89,68,48,0.1701,clIscA1/clCry4(LB +FAC),81,184.12164948453608,180.0,184.0,188.0
505,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),207,177.90078843626807,173.0,177.0,183.0
547,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),216,176.23276450511946,172.0,176.0,181.0
169,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),144,177.1898976982097,173.0,177.0,180.0
925,1,506,89,68,47,0.1701,clIscA1/clCry4(LB +FAC),9,184.1147766323024,180.0,184.0,188.0
465,1,786,84,61,44,0.1702,clIscA1/clCry4(LB +FAC),198,171.36913285600636,168.0,171.0,174.0
507,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),207,167.48458498023714,162.0,168.0,171.0
549,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),216,166.44006436041835,162.0,167.0,170.0
633,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),27,173.01594896331738,168.0,173.0,176.0
423,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),189,165.628125,160.0,165.0,171.0
3,1,786,84,60,43,0.1702,clIscA1/clCry4(LB +FAC),108,173.25691056910568,169.0,174.0,177.0
591,1,786,84,61,44,0.1702,clIscA1/clCry4(LB +FAC),225,168.43807919123842,164.0,169.0,172.0
129,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),135,172.83333333333334,168.0,173.0,175.0
717,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),45,171.88509316770185,167.0,172.0,175.0
381,1,786,84,61,44,0.1702,clIscA1/clCry4(LB +FAC),180,169.75020080321286,165.0,171.0,173.0
1011,1,786,84,60,43,0.1702,clIscA1/clCry4(LB +FAC),99,169.6453125,165.0,170.0,172.0
