,Unnamed: 0,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
730,3,917,274,68,45,0.1304,clIscA1/clCry4,45,189.04945799457997,185.0,189.0,193.0
604,3,917,274,68,45,0.1304,clIscA1/clCry4,225,181.3018354860639,175.0,182.0,185.0
184,3,917,274,69,46,0.1304,clIscA1/clCry4,144,182.1198606271777,177.0,182.0,186.0
142,3,917,274,68,45,0.1304,clIscA1/clCry4,135,187.32439678284183,182.0,187.0,191.0
310,3,917,274,68,45,0.1304,clIscA1/clCry4,171,184.4872521246459,179.0,185.0,188.0
646,3,917,274,68,45,0.1304,clIscA1/clCry4,27,194.24623444662737,189.0,194.0,198.0
1024,3,917,274,68,45,0.1304,clIscA1/clCry4,99,186.1163763066202,182.0,186.0,190.0
898,3,917,274,68,45,0.1304,clIscA1/clCry4,81,190.7396978021978,186.0,191.0,194.0
814,3,917,274,68,45,0.1304,clIscA1/clCry4,63,189.9390828199863,186.0,190.0,194.0
856,3,917,274,68,46,0.1304,clIscA1/clCry4,72,190.72313167259787,186.0,192.0,195.0
772,3,917,274,68,45,0.1304,clIscA1/clCry4,54,191.1847898599066,187.0,191.0,195.0
436,3,917,274,68,45,0.1304,clIscA1/clCry4,189,179.9595667870036,176.0,180.0,184.0
268,3,917,274,68,45,0.1304,clIscA1/clCry4,162,181.34466666666663,177.0,181.0,185.0
16,3,917,274,68,45,0.1304,clIscA1/clCry4,108,191.05194805194805,187.0,191.0,195.0
394,3,917,274,68,45,0.1304,clIscA1/clCry4,180,182.10013531799729,178.0,182.0,186.0
716,1,649,86,62,43,0.1501,clIscA1/clCry4,45,170.29832572298326,166.0,170.0,173.0
674,1,649,86,62,43,0.1501,clIscA1/clCry4,36,171.746875,168.0,172.0,175.0
464,1,649,86,62,43,0.1501,clIscA1/clCry4,198,168.49577897160398,163.0,169.0,171.0
1010,1,649,86,62,43,0.1501,clIscA1/clCry4,99,168.15654205607476,164.0,169.0,170.0
548,1,649,86,62,43,0.1501,clIscA1/clCry4,216,164.07822808671065,160.0,165.0,168.0
2,1,649,86,62,44,0.1501,clIscA1/clCry4,108,174.87693498452012,169.0,175.0,178.0
758,1,649,86,62,44,0.1501,clIscA1/clCry4,54,172.71471927162366,168.0,173.0,176.0
422,1,649,86,62,43,0.1501,clIscA1/clCry4,189,164.7735849056604,160.0,165.0,169.0
212,1,649,86,62,43,0.1501,clIscA1/clCry4,153,167.6128526645768,163.0,168.0,170.0
800,1,649,86,62,43,0.1501,clIscA1/clCry4,63,171.88377535101404,167.0,173.0,175.0
590,1,649,86,62,43,0.1501,clIscA1/clCry4,225,167.65390625,164.0,168.0,170.0
170,1,649,86,62,43,0.1501,clIscA1/clCry4,144,166.1973791973792,162.0,167.0,169.0
254,1,649,86,62,43,0.1501,clIscA1/clCry4,162,166.76332288401255,162.0,167.0,170.0
968,1,649,86,62,43,0.1501,clIscA1/clCry4,90,171.98805460750853,168.0,172.0,176.0
128,1,649,86,62,43,0.1501,clIscA1/clCry4,135,170.36209439528022,166.0,171.0,173.0
926,1,649,86,62,43,0.1501,clIscA1/clCry4,9,171.0945537065053,166.0,171.0,174.0
506,1,649,86,62,43,0.1501,clIscA1/clCry4,207,165.26384615384617,161.0,165.0,168.0
44,1,649,86,62,43,0.1501,clIscA1/clCry4,117,169.0,165.0,169.0,172.0
884,1,649,86,62,43,0.1501,clIscA1/clCry4,81,171.23001508295627,168.0,171.0,174.0
380,1,649,86,62,43,0.1501,clIscA1/clCry4,180,168.95932463545662,164.0,170.0,172.0
632,1,649,86,62,43,0.1501,clIscA1/clCry4,27,173.74373484236054,169.0,175.0,177.0
296,1,649,86,62,44,0.1501,clIscA1/clCry4,171,167.34706331045004,162.0,168.0,171.0
338,1,649,86,62,43,0.1501,clIscA1/clCry4,18,178.02379182156133,174.0,178.0,181.0
86,1,649,86,62,44,0.1501,clIscA1/clCry4,126,169.9976580796253,165.0,170.0,174.0
842,1,649,86,62,44,0.1501,clIscA1/clCry4,72,173.96814814814817,169.0,174.0,177.0
214,1,904,87,63,45,0.1502,clIscA1/clCry4,153,167.4731182795699,164.0,167.0,170.0
844,1,904,87,63,45,0.1502,clIscA1/clCry4,72,171.59253840526702,167.0,172.0,174.0
886,1,904,87,63,45,0.1502,clIscA1/clCry4,81,171.11728865194212,167.0,171.0,175.0
130,1,904,87,63,45,0.1502,clIscA1/clCry4,135,171.17328519855596,166.0,172.0,174.0
676,1,904,87,63,45,0.1502,clIscA1/clCry4,36,170.36705202312135,166.0,170.0,173.0
46,1,904,87,63,45,0.1502,clIscA1/clCry4,117,168.2599704579025,164.0,168.0,171.0
760,1,904,87,63,45,0.1502,clIscA1/clCry4,54,170.75258493353027,167.0,171.0,174.0
424,1,904,87,63,45,0.1502,clIscA1/clCry4,189,164.28238944918542,159.0,164.0,169.0
4,1,904,87,63,45,0.1502,clIscA1/clCry4,108,172.50223546944858,168.0,173.0,175.0
970,1,904,87,63,45,0.1502,clIscA1/clCry4,90,170.32981927710844,167.0,170.0,174.0
1012,1,904,87,63,45,0.1502,clIscA1/clCry4,99,168.0666144200627,164.0,169.0,171.0
256,1,904,87,63,45,0.1502,clIscA1/clCry4,162,162.89970059880238,159.0,163.0,166.0
928,1,904,87,63,45,0.1502,clIscA1/clCry4,9,172.23753894080997,169.0,173.0,175.0
172,1,904,87,63,45,0.1502,clIscA1/clCry4,144,163.94306049822063,161.0,164.0,167.0
298,1,904,87,63,45,0.1502,clIscA1/clCry4,171,169.13053613053614,164.0,170.0,172.0
718,1,904,87,63,45,0.1502,clIscA1/clCry4,45,168.80555555555554,164.0,169.0,173.0
634,1,904,87,63,45,0.1502,clIscA1/clCry4,27,173.647866955893,168.0,174.0,177.0
508,1,904,87,63,45,0.1502,clIscA1/clCry4,207,163.4658573596358,160.0,163.0,167.0
802,1,904,87,63,45,0.1502,clIscA1/clCry4,63,170.7729648991785,166.0,172.0,173.0
382,1,904,87,63,45,0.1502,clIscA1/clCry4,180,164.8185104844541,161.0,164.0,169.0
340,1,904,87,63,45,0.1502,clIscA1/clCry4,18,175.3941818181818,171.0,176.0,178.0
88,1,904,87,63,45,0.1502,clIscA1/clCry4,126,167.401766004415,163.0,168.0,170.0
592,1,904,87,63,45,0.1502,clIscA1/clCry4,225,164.7772957339118,160.0,166.0,167.0
550,1,904,87,63,45,0.1502,clIscA1/clCry4,216,163.79242174629326,160.0,164.0,167.0
466,1,904,87,63,45,0.1502,clIscA1/clCry4,198,165.82357414448668,162.0,166.0,169.0
