,0.0001,0.0002,0.0701,0.0702,0.0801,0.0901,0.0902,0.0903,0.1001,0.1002,0.1003,0.1004,0.1101,0.1102,0.1201,0.1202,0.1301,0.1302,0.1303,0.1304,0.1501,0.1502
9,77.2617124394184,67.7185128983308,59.616763005780314,53.523215177234164,57.088764044943844,68.210911136108,53.99095022624431,54.5885911840968,49.97943925233645,59.255783212161276,40.91123439667129,54.13248766737135,48.32264034546577,63.5909967845659,52.7696493349456,62.937618147448006,57.354712041884795,64.48005598320503,62.418037781840354,60.203308063404506,83.90544629349469,82.76246105919003
18,74.15935334872975,63.90570342205319,59.312428734321514,52.635386119257106,55.35655058043119,67.88208357183743,46.4297520661157,49.01047120418849,49.3030112923463,59.481177275838405,38.952772073922006,53.33191489361701,47.50918790752817,62.59266535690895,51.844796104686566,61.59921925829539,56.738703339882164,63.55298245614031,61.86917562724017,58.280853902601706,76.97620817843867,79.6058181818182
27,76.8027950310559,66.79385307346328,60.39197707736389,54.00654911838791,57.8859698155394,69.14427312775331,52.55901189387009,53.731560891938244,50.53099561678147,61.26768010575017,39.2972602739726,53.81307097680957,47.5257244234181,64.6965471447543,51.98656078191817,63.46996699669961,57.124015748031496,65.66852756454989,61.950383933845245,60.75376555337263,81.25626515763946,81.352133044107
36,80.13079847908745,70.6783320923306,65.37626112759645,58.39791873141721,61.40503432494279,73.825817361894,53.70689655172413,56.5842894969108,56.29072681704261,65.46531986531991,43.48979591836735,57.69219756621331,53.60543806646521,68.22876254180599,57.82786377708979,65.36217303822937,62.89092055485497,69.42816500711237,67.35951134380457,63.11022576361228,83.25312500000001,84.63294797687865
45,82.82540983606555,73.75704493526277,64.866554054054,59.397187196896226,62.4846198491004,72.62749706227959,56.23934723481415,57.5446049277825,55.24610591900313,66.4067914067914,41.870103092783495,57.6480686695279,52.305456702253906,69.5615894039735,55.47639225181601,67.7301173402868,63.67220447284353,71.21899927483685,66.25523255813951,65.95054200542,84.70167427701674,86.19444444444446
54,80.51058631921825,71.59985152190052,67.05240963855428,60.229308666017516,62.82071713147411,73.73381294964031,54.25091911764707,59.00175284837863,57.332528666264324,66.81208499335989,42.53068105192179,57.92075736325387,54.53600944510035,68.93945188017841,58.051940298507475,66.31572327044029,63.57178683385581,70.7093023255814,67.70896391152507,63.8152101400934,82.28528072837634,84.24741506646973
63,82.78971962616822,73.9468412942989,65.20966835300732,59.695629552549434,61.42077771329076,72.4807692307692,53.393939393939405,56.24611398963731,57.097767048883526,66.32197943444731,41.77627840909091,55.5757142857143,53.20500595947556,69.36515054452275,56.29333333333332,66.94468887492144,65.12696335078533,70.30872959545775,66.74203247143717,65.06091718001369,83.11622464898596,84.2270351008215
72,82.06315789473683,72.3189591078067,67.73935483870969,60.85451761102601,63.48660714285711,75.76715542521995,56.29340761374189,59.80719794344472,57.281577325939594,68.08789808917197,41.328103683492486,57.29699510831591,53.64372469635629,70.2874442319949,56.48923076923077,67.22184760620365,62.27612903225801,72.63973799126637,67.3098942128189,64.27686832740213,81.03185185185183,83.40746159473298
81,83.11711711711712,73.29299847793001,65.76871880199667,59.73185185185184,61.52483069977427,72.71793448084401,53.68098720292511,57.758119658119654,56.97680097680097,66.03339755940911,40.4189864382584,53.67361610352273,53.512912912912924,68.3044033184429,55.96924969249693,65.53974358974361,65.14332247557005,70.772792022792,66.803003003003,64.26030219780219,83.76998491704373,83.88271134805788
90,84.13093289689036,73.57403189066059,67.5193711398091,61.06057645334636,63.381392818280716,75.70240700218818,55.00549954170481,59.679033649698,57.789734075448365,69.0090497737556,39.495575221238965,55.87280393534789,53.52813067150635,70.53271645736947,56.248622167789364,66.73747622067216,63.69999999999999,72.63584229390679,67.09101941747576,64.88282828282831,83.01194539249147,84.67018072289156
99,87.05467511885897,79.54650269023827,69.7537520844914,64.41097922848664,66.44909502262445,78.22088353413653,57.857142857142804,61.74455100261551,63.3113032736257,72.40400775694897,43.41405184174624,57.668279198341395,59.08029197080293,73.31551499348109,60.39082568807339,70.01881720430109,70.6338688085676,75.61330561330561,70.92208553016991,68.8836236933798,86.84345794392524,86.9333855799373
108,83.74439024390244,72.54360902255641,69.98092485549137,62.65292096219932,65.20739106453391,77.24944196428572,53.97788018433181,59.17652173913041,58.21362229102161,70.48400000000001,37.446675900277,56.40762463343111,53.07573891625617,70.60038610038609,54.787003610108314,66.10051880674445,63.22005208333337,72.00424628450111,66.27959547888159,63.948051948051955,80.12306501547988,82.49776453055142
117,87.64725457570717,79.40861812778604,71.1942242355606,64.83498023715416,66.88443935926773,78.7548682703322,57.43841911764707,60.412326388888886,63.7341463414634,71.77387914230019,42.162491536899125,55.78490028490029,58.77067448680353,72.65183752417795,60.46077825818401,69.34788029925187,71.44253968253969,76.25539318023661,71.1772076372315,68.7316076294278,86.0,86.74002954209749
