,Unnamed: 0,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
799,1,512,90,56,39,0.1701,clIscA1/clCry4(LB +FAC),63,175.74391431353456,171.0,176.0,180.0
421,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),189,179.82792527040314,176.0,179.0,184.0
841,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),72,176.44924812030075,172.0,177.0,180.0
673,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),36,178.72823984526113,174.0,179.0,183.0
589,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),225,180.97408829174665,175.0,181.0,187.0
211,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),153,180.2411873840445,174.0,182.0,183.0
883,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),81,181.53676470588235,176.0,181.0,186.0
505,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),207,177.4037558685446,171.0,179.0,180.0
547,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),216,176.27961165048544,170.0,178.0,180.0
169,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),144,181.5077071290944,177.0,182.0,184.0
925,1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),9,182.1917148362235,177.0,183.0,185.0
465,1,794,85,51,36,0.1702,clIscA1/clCry4(LB +FAC),198,163.5444579780755,157.0,165.0,168.0
507,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),207,159.57331730769232,154.0,159.0,164.0
549,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),216,162.32366589327145,156.0,162.0,167.0
633,1,795,85,49,36,0.1702,clIscA1/clCry4(LB +FAC),27,161.17279411764707,153.0,162.0,166.0
423,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),189,163.60022909507447,157.0,164.0,168.0
3,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),108,159.63425925925927,152.0,160.0,164.0
591,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),225,162.8345238095238,156.0,163.0,168.0
129,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),135,161.852286049238,155.0,163.0,166.0
717,1,795,85,49,35,0.1702,clIscA1/clCry4(LB +FAC),45,164.07733333333334,158.0,165.0,170.0
381,1,795,85,50,35,0.1702,clIscA1/clCry4(LB +FAC),180,167.82271147161066,161.0,168.0,172.0
1011,1,795,85,49,36,0.1702,clIscA1/clCry4(LB +FAC),99,162.96226415094338,156.0,163.0,168.0
45,1,795,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),117,166.58131487889273,159.0,167.0,171.0
339,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),18,162.32748538011697,155.0,162.0,167.0
759,1,795,85,50,35,0.1702,clIscA1/clCry4(LB +FAC),54,163.4453488372093,158.0,163.0,168.0
297,1,795,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),171,160.42009685230025,154.0,161.0,165.0
255,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),162,162.01112484548827,157.0,162.0,167.0
843,1,794,85,50,35,0.1702,clIscA1/clCry4(LB +FAC),72,161.48629320619784,155.0,162.0,166.0
213,1,795,85,49,36,0.1702,clIscA1/clCry4(LB +FAC),153,163.96193771626298,158.0,164.0,169.0
885,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),81,165.8862343572241,159.0,167.0,170.0
969,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),90,164.15264423076923,158.0,164.0,169.0
171,1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),144,166.26231527093597,160.0,167.0,171.0
87,1,794,85,50,35,0.1702,clIscA1/clCry4(LB +FAC),126,162.58949880668257,156.0,163.0,167.0
927,1,795,85,49,36,0.1702,clIscA1/clCry4(LB +FAC),9,164.02764423076923,158.0,165.0,168.0
675,1,795,85,49,36,0.1702,clIscA1/clCry4(LB +FAC),36,165.18450184501845,159.0,166.0,170.0
801,1,794,85,51,36,0.1702,clIscA1/clCry4(LB +FAC),63,163.05827505827506,156.0,164.0,167.0
